TemP (K),Time (min),PS (mm),BET (m2/g),PV (cm3),C (wt.%),H  (wt.%),N  (wt.%),O  (wt.%),Qm (mg/g),TP_Benzocaine,TP_Ciprofloxacin,TP_Citalopram,TP_Diclofenac ,TP_Dimetridazole,TP_Floxentine,TP_Metronidazole,TP_Nitroimidazole,TP_Norfloxacin,TP_Oxytetracycline,TP_Oxytetracycline ,TP_Salicylic acid,TP_Sulfadiazine,TP_Sulfamethoxazole,TP_Tetracycline,TP_Triclosan,TP_ibuprofen,TP_sulfamethazine 
620.3376,273.92746,13.028357,-2.3804722,-0.029379528,57.97882,3.486137,-0.44786572,23.29711,-17.965923,0.029690942,0.024181206,0.33838803,-0.16789642,0.03181941,0.016236834,-0.034208924,-0.024159953,0.28790623,0.0067060734,0.011013036,-0.02365145,0.014541372,-0.13364127,0.64440584,-0.14305319,-0.20559034,0.4
726.9509,24.237648,0.5012572,294.09283,-0.029209327,37.486267,0.33024934,-0.5393295,5.657829,88.58007,0.027584312,0.017884625,0.33839133,-0.1628635,-0.0141336,-0.10472788,0.006399321,-0.039391093,0.30443043,-0.034426846,-0.035963215,-0.025845047,-0.012543802,-0.20000002,0.7024929,-0.16760975,0.4557189,-0.20000002
726.9509,24.237648,-0.18587089,381.7407,-0.029209774,37.496265,0.39881733,1.1588675,5.6612535,7.7184677,0.07849069,0.0076345494,-0.17742299,-0.1648935,-0.028026395,0.020275436,0.01991409,-0.0065838406,-0.1789067,0.020650012,0.026538953,0.008134678,-0.013060537,-0.19473198,0.7024929,-0.16656262,0.44240493,-0.19998741
726.9509,274.15903,-0.20063186,478.97202,0.33102676,78.721855,0.33024934,-0.5926652,5.6573052,-17.985699,-0.0770942,-0.00073880627,-0.18839134,0.26792482,0.08995932,0.2048573,-0.011427102,0.07897887,0.30456147,0.0017572322,0.025174988,0.0075344993,0.04262094,0.4,-0.1774929,0.26565528,-0.20571598,-0.20000002
726.9509,24.240356,-0.20063186,477.2954,0.33102676,37.48917,0.33024934,-0.5682013,5.657308,94.66462,-0.035607256,-0.0028745143,-0.18801276,0.267839,-0.035264336,-0.012463406,0.02564871,-0.0045491764,0.18026751,0.035417356,-0.020669874,0.040435806,0.0044948636,-0.008723291,0.7024929,0.2664463,0.45569772,-0.20000002
398.4241,24.672226,13.640057,-107.85552,-0.029379439,44.96974,3.4864256,4.62829,25.98647,48.947823,-0.07444355,0.00020837579,-0.18839134,0.2621584,-0.03787951,0.10892078,0.011387897,0.005942197,-0.17956147,-0.014231411,-0.025025725,0.056950133,0.009305156,0.39960825,-0.1618111,-0.037348803,-0.20533532,0.4
726.9361,24.286987,13.340543,-91.56582,-0.029379528,37.486267,0.33024934,-0.59264565,5.6582885,-17.990242,-0.034959637,0.020934494,0.33839133,-0.16794495,0.018622834,-0.050371185,0.013840768,-0.03753463,-0.118189394,-0.070899494,-0.03144132,-0.035067074,-0.004346463,-0.20000002,0.7024929,-0.1673022,0.4557189,-0.20000002
726.9509,26.526558,1.717385,378.42825,-0.028127577,37.486267,0.33024934,-0.5926652,5.6573052,-17.990242,0.018461611,0.03263395,0.33839133,-0.16788968,0.06831627,-0.086030915,-0.01995008,-0.039263334,0.30456147,-0.03588426,-0.039424706,-0.047390223,0.021870244,-0.20000002,0.41058654,-0.16323134,0.4557189,-0.20000002
726.9388,24.348755,9.146957,27.868093,0.29163057,37.486553,0.3302509,4.1101904,5.6573052,-17.98658,-0.018107506,0.0005581973,-0.067559764,0.05324137,-0.01443247,-0.047873944,-0.004791829,0.003119353,-0.17953095,-0.015238139,0.0019640482,-0.027048439,-0.0027302757,-0.19999993,0.7024929,0.26792452,0.4557189,-0.20000002
398.4248,274.15903,13.639825,-95.475334,-0.029379334,78.71999,3.4864256,3.0000806,23.93131,-17.53373,-0.014471785,-0.0036090922,-0.1878552,-0.1343942,0.024642624,-0.008408479,-0.05760784,0.009290573,0.2993764,-0.0020419986,0.039005138,-0.027955022,0.03735106,0.38499284,0.6913355,0.11427253,-0.2057189,0.4
726.5813,24.296188,8.648927,16.610891,-0.029379528,37.486267,0.3302522,-0.5686698,5.8504844,-17.970688,0.014153703,0.007087752,0.338391,-0.16793312,0.0048937057,-0.026826926,-0.0021855517,-0.027681187,0.13745204,-0.03633962,-0.0006132286,-0.027229633,-0.013549562,-0.20000002,0.7024929,-0.16748954,0.4557189,-0.171621
398.4241,274.15854,13.637691,82.49767,-0.02937932,78.721855,3.4864256,3.534569,25.98647,-17.634857,-0.029653188,0.04233889,-0.1883205,-0.11686453,0.015964549,0.115239576,-0.020865947,0.0052290466,-0.17697597,0.007084273,0.023266435,0.020379068,0.054458484,0.39994505,-0.17748167,-0.10451174,-0.2057189,0.4
398.43817,24.41542,13.640057,-80.430046,-0.029379468,40.445087,3.4778948,1.8552194,5.6592507,-17.990242,0.05000258,-0.004092428,0.3383838,-0.16753581,0.03514511,-0.06468426,-0.038917076,-0.0027896354,0.30455372,0.0029417153,-0.0030590997,-0.0001849208,0.020817876,-0.20000002,0.659861,-0.16318722,0.4557189,0.39974147
726.9509,27.930466,-0.19248319,425.6567,0.33014876,37.486267,0.33024934,-0.37873483,5.6573157,94.66462,-0.011194116,0.03931135,0.3383911,0.26729974,-0.037243243,0.007073693,0.015259978,0.006669417,0.30455428,0.020035682,-0.040881794,0.026987618,-0.017349383,0.39998293,0.7024929,-0.16788526,-0.2057189,-0.20000002
726.9509,24.322426,-0.20000577,446.9871,0.33102676,46.306225,0.51414716,4.6184263,5.6573052,94.66462,0.0033809838,-0.015759895,-0.18839134,0.26794153,-0.054264646,-0.035877727,0.03190828,0.045645077,-0.17266996,0.060984842,0.022247875,0.04661286,-0.011423749,0.4,0.7024929,0.2656835,-0.2057189,-0.20000002
726.9509,274.15903,5.4228816,317.81702,0.31570178,37.48636,0.34271517,0.18690194,24.34066,94.66462,-0.028830133,0.02831537,0.33729845,0.09874964,0.008677981,-0.020691954,-0.020530887,0.02088037,0.30456147,0.028910272,-0.0068621626,0.04090528,0.009912862,0.4,0.7024926,-0.16768558,-0.2057189,0.3873972
726.9509,24.240646,6.7581058,266.94077,0.33102676,37.486267,0.330251,4.628281,6.513125,94.66462,-0.057234924,0.009887285,-0.18836246,0.26791617,-0.07457085,0.008340355,0.042235266,-0.011056651,-0.17956132,-0.013297795,-0.050445523,0.055524074,-0.009719974,0.39975014,0.7024887,0.26794478,0.45479077,-0.20000002
726.9509,24.299171,-0.19750237,399.43893,0.33095935,37.486267,0.33490744,4.6200366,5.7027907,94.66462,-0.007723746,0.033085555,-0.18787335,0.26791316,-0.075086206,0.03730145,0.033735666,0.019292528,-0.1795073,0.04320821,-0.013139213,0.03136271,-0.019182362,0.4,0.7024929,0.033158097,-0.2057189,-0.19999537
635.459,271.83136,-0.053251978,470.5676,0.33102608,78.721855,3.467584,-0.586782,25.986465,57.810867,-0.0010444953,0.0092889,-0.18830447,-0.14648864,0.04832088,0.1869435,0.02016473,-0.0046075685,0.30456147,-0.0067300005,-0.013337647,0.042082917,0.010254923,0.21647099,-0.1774929,-0.018577915,0.4557189,-0.11135235
398.4241,148.78215,12.683553,20.59345,-0.029379528,78.72177,3.4864256,-0.39037514,25.98647,-17.990173,-0.0185279,0.019578394,-0.18511318,-0.16794407,0.021523383,0.1124056,-0.021701738,-0.022530466,-0.17955942,0.0042503383,0.0017257452,0.026488585,0.024435293,-0.19999936,0.7024222,-0.16742037,0.45565438,0.4
398.42444,24.237648,1.5144522,465.0391,0.32694533,78.721855,3.486419,4.3936515,25.985645,3.7028008,0.050811347,0.018490653,0.33771402,0.26793236,-0.017060045,0.109364286,0.0604238,0.026112046,0.30380797,0.015712675,-0.017681107,0.037023995,-0.019556612,0.4,-0.1774929,-0.16505137,0.4557189,0.0035239072
648.89825,274.15903,-0.20063186,478.79434,0.33102676,78.721855,3.4863865,0.958966,25.98647,94.66462,0.022414519,0.04166335,-0.18838541,0.26794496,-0.046704385,0.17073977,0.074486874,0.06385108,0.30456066,0.02624429,0.0510327,0.031034602,0.02526239,0.4,-0.1774929,0.261407,-0.2057189,0.39996567
725.9719,28.666092,-0.18445468,476.819,0.33102676,78.721855,3.4808555,-0.29226327,5.8298793,60.92129,0.049069602,0.006506611,-0.13854007,0.26794374,0.026728394,0.06943746,0.023250503,0.045955114,0.30456147,0.038446255,0.0020788542,0.04754802,0.0110981,0.4,-0.1774929,-0.15061665,-0.19044417,-0.20000002
726.95074,90.18642,-0.20060754,445.165,-0.026335862,78.72147,3.46019,-0.5898309,25.700424,84.94997,-0.0036386636,0.015280002,-0.18837129,-0.14871682,-0.007065897,0.06932231,-0.00753259,0.016143013,0.28147537,0.019910479,0.03147583,0.017607164,0.0033109037,0.39981082,0.7024929,-0.16777103,-0.20571879,0.36340845
398.4242,212.98009,13.640057,-105.970665,-0.029378038,48.557407,1.2387388,-0.34836626,5.6573052,-17.990242,-0.030483682,-0.008292242,0.33839118,-0.167944,0.07543327,0.016948462,-0.026460405,-0.019706897,0.3045578,-0.056060296,-0.015643029,-0.02903347,0.018078355,-0.20000002,0.037972685,0.24826467,0.4557189,-0.19844654
726.9506,24.238258,3.228965,126.666435,-0.01986624,77.39297,3.4863205,4.603865,5.9172416,-16.209286,0.043126035,-0.0030311125,-0.18839134,-0.16792671,-0.039078534,0.0570306,0.020323081,-0.0109689,-0.17956147,0.010093115,0.045443397,0.012163581,-0.00012728125,-0.19999093,0.7024929,0.26518404,0.4557108,-0.16220325
726.9509,86.654,-0.17929578,276.80502,-0.028281983,37.486267,0.33024934,-0.59265494,5.6573052,-17.98957,-0.017138856,0.009339959,0.33839133,-0.16794008,0.036992922,-0.10350864,-0.024078675,-0.0061338367,0.30455977,-0.032457616,0.04180135,-0.064657696,0.018169953,-0.20000002,0.7024929,-0.11136326,0.4557189,-0.20000002
726.95056,24.250946,0.36121154,216.76462,0.3135027,37.486267,0.33025196,4.593551,25.985962,94.66462,-0.027299535,0.025306314,-0.11233421,-0.16478512,-0.05922353,0.057312127,0.016933834,-0.035249617,-0.17956138,-0.029059425,-0.016913777,-0.0013111469,0.0033001404,-0.20000002,0.7024929,0.26266494,0.4557189,-0.18374085
565.01263,272.22644,8.681385,218.12465,0.330716,78.7105,0.33025244,-0.5924814,5.6573052,-17.990242,-0.011188217,0.030068459,0.33825198,-0.11543693,0.07299464,0.08295755,-0.007153905,-0.00064562,0.30455938,-0.031107996,-0.031348042,-0.018046753,0.02738326,-0.19998267,-0.1774929,0.26784968,0.4557189,-0.20000002
726.9509,24.818497,-0.20063186,476.58655,0.19074593,37.486267,0.33024934,-0.59266424,5.691897,94.664314,0.036680657,0.025457483,0.33839104,-0.15447763,-0.016172284,0.0008371994,0.019051924,-0.021405194,0.30456147,0.018791284,-0.01548764,0.0060758856,-0.015700672,-0.194119,0.7024929,-0.16794187,-0.20422104,-0.20000002
398.4241,274.15497,13.640057,-110.163536,-0.029379528,37.486275,3.1510274,-0.5738673,18.372446,-17.990242,0.036292054,0.02422495,0.33839133,0.2020165,0.063100025,0.01914363,-0.043519177,-0.060660373,0.3029026,-0.023717698,-0.022866655,-0.025326796,0.044242796,-0.20000002,-0.1774929,-0.13063253,0.4557189,0.4
398.5598,24.250122,1.8669693,292.65485,-0.029379394,78.72123,3.4836175,-0.58558416,5.8335032,-17.990242,0.06494744,0.007324345,0.33828363,-0.15628318,0.012219443,0.029121652,0.016223138,-0.016060235,0.30410838,0.022707451,0.01123599,-0.007220975,-0.010009377,-0.19588494,-0.17465802,-0.16421166,0.4557189,0.3929092
725.99677,24.237648,6.838683,429.73505,0.33102676,37.793102,3.4864256,4.62829,25.98647,94.66462,-0.03543213,0.013548826,-0.18839134,0.26794428,-0.09200177,-0.02344574,0.066723235,0.012853729,-0.17956147,0.021997504,-0.0135832755,0.039513346,-0.018143328,0.4,0.24182926,0.26793915,-0.20313099,0.37952206
398.42572,273.9483,13.63483,-99.588066,-0.029379528,37.486267,2.083856,4.4255295,25.710272,88.46907,-0.029620241,0.03452848,0.3382655,-0.09348941,-0.044897072,-0.0027093664,-0.014417236,-0.009399778,-0.17956147,-0.019119725,-0.0059713097,-0.027319316,0.009561656,-0.19996542,0.7024929,0.14616632,-0.2057189,0.4
726.76166,262.6762,-0.041768786,400.60828,0.18510777,43.869343,0.33025768,-0.59247255,5.6573663,-17.98,0.00929183,0.018420044,0.3383909,0.20835347,0.04714916,0.032189585,-0.0045591826,0.0026317711,0.30456147,0.0033373877,-0.008404947,0.0005173486,0.014795721,0.0101573225,-0.17708896,-0.16056733,0.45413736,-0.20000002
619.96515,24.237648,-0.18359971,321.20685,-0.023729872,37.486267,0.3344957,4.480171,25.042337,93.59221,0.00281193,0.01321147,-0.18726943,0.24925491,-0.069627784,0.09064226,0.04614854,-0.004245422,-0.17956147,0.012710327,-0.0077564353,0.027938552,-0.015040399,-0.19998854,0.7024929,-0.074607216,0.4557169,-0.19951856
398.42554,274.1574,3.3845458,379.9739,0.33101287,78.721855,3.486419,-0.59265804,5.6573052,-17.990242,0.00039511063,-0.036487017,-0.18838914,0.26794338,0.068589926,0.059987806,0.017610503,0.064670615,0.30456147,0.037631433,0.032678068,0.0065217246,0.023663271,0.4,-0.1774929,0.24552123,-0.14200798,-0.19999984
543.3225,24.801361,9.108633,95.38073,-0.029376592,37.56611,3.4856656,4.540644,25.98647,94.31943,-0.015629156,0.018753884,-0.18824853,-0.16777663,-0.03327331,0.1164224,-0.0029789612,-0.019883271,-0.17956139,-0.020434018,0.015699713,-0.0026771503,0.010328655,-0.19999868,0.7024929,-0.11024974,0.24107614,0.4
398.4241,40.908775,13.545476,298.6212,-0.02914169,78.679085,2.1538954,-0.5832155,21.931479,-17.990017,0.071175195,0.0103905685,0.33839133,0.26341137,0.035873663,0.034703176,-0.010477862,-0.023707967,0.30456147,0.0035739641,-0.029472891,0.011535398,0.0079243295,0.17598341,-0.1774929,-0.16527748,0.4557189,0.3937249
726.9509,25.460022,1.9206259,164.06374,0.33102,72.06062,3.1858482,4.622066,5.65731,92.71328,-0.029482566,0.010093922,-0.18839048,0.073652335,-0.027571343,-0.012527935,0.0078041563,0.025418645,-0.17920074,0.0020227085,0.009808049,0.008175455,-0.00443644,0.39993384,0.7024929,0.26791114,-0.20369893,-0.20000002
726.9509,24.237648,13.59721,234.67857,0.33102676,37.486343,0.3304352,4.6282372,5.6573205,94.66449,-0.024660993,-0.020102348,-0.18756782,0.22825485,-0.011282423,-0.08180334,0.008035867,0.008785914,0.2476987,-0.008966259,-0.029540863,0.039462354,-0.006111539,0.3945711,0.7024929,0.26715714,0.45571837,-0.20000002
398.4241,274.15903,13.640057,-110.54574,-0.029379528,37.486267,0.33024934,-0.3944311,5.659302,-17.96,0.0403005,0.039725743,0.33839133,-0.162071,0.035512194,-0.11718163,-0.07555975,-0.054856736,0.30456147,-0.01853379,-0.03182063,-0.05842905,0.039861258,-0.20000002,-0.1774929,-0.16295673,-0.20571035,0.4
726.9509,245.14653,13.114494,211.92429,0.33102226,37.486267,0.3305085,4.576486,5.657309,94.66462,0.0059630405,-0.022751223,0.11831499,0.25625858,-0.024905436,-0.07305719,-0.024936128,0.009767241,0.30456147,0.029016769,0.015774682,0.038153037,-0.006494454,0.4,0.7024929,-0.16486621,-0.2057189,-0.19999975
726.9509,28.551247,-0.20063186,479.2521,0.33101946,78.721855,0.33026114,-0.5926652,25.986467,94.65981,0.041500386,0.0424432,-0.18838982,0.045742497,-0.0022831394,0.1902733,0.049602665,0.00073007384,0.3040415,0.039842073,-0.009345236,0.056152526,-0.0054845354,0.39935774,0.7024762,-0.1678479,0.3322628,-0.19999915
430.1761,24.237831,3.8639832,427.58893,0.0060389237,46.73034,2.8292773,3.999611,25.985434,94.289406,0.04606827,0.022646358,0.33513707,0.16371505,-0.023518067,-0.013999559,-0.0057650516,-0.0012767885,0.292066,0.014146673,-0.015075426,0.015535167,0.002062218,0.07893114,-0.15493996,-0.16584331,0.4557189,0.13119699
398.4405,24.296265,13.634525,-94.96999,-0.029379528,37.48645,3.4863577,4.60414,25.240316,-17.504765,0.01259993,0.012384318,-0.14048834,-0.16767013,-0.031230234,0.096572354,-0.015108406,-0.0031232212,-0.17956147,-0.017420677,0.03326492,-0.02356238,-0.010009048,-0.20000002,0.7024929,-0.14321396,0.44890136,0.4
398.4241,274.15903,12.629495,248.4879,0.3157002,78.721855,0.33024934,-0.5926652,5.6573052,-17.990242,0.05898131,0.017042499,0.33839133,0.26794475,0.11389645,0.18790103,-0.039219823,0.0025577776,0.30456147,0.0422174,-0.014621426,-0.048745334,0.06837475,0.3986755,-0.1774929,0.26793337,0.4557186,-0.20000002
398.4241,274.15802,13.640057,-111.11965,-0.029379528,37.486267,3.4864256,4.62829,25.401112,1.4461021,-0.04358233,0.037193473,0.29848343,-0.16653661,-0.029648405,-0.093045875,-0.03557623,-0.019305512,-0.17956147,-0.050221857,-0.009108995,-0.00907693,0.015119087,0.39989826,0.7024929,0.26788536,-0.2057189,0.4
726.9509,24.237648,1.1067069,-8.156763,0.067132816,37.486267,0.33024934,4.4004455,5.6573052,-15.689274,0.0035231716,-0.020381682,-0.15435103,-0.16794485,-0.040490113,0.08652274,0.039893292,-0.010527278,-0.17956065,-0.049413648,0.058579642,-0.032125615,-0.013950949,-0.20000002,0.7024929,0.21587825,0.4557189,-0.20000002
726.9509,24.237648,-0.19728446,364.2151,0.33102667,37.486267,0.33024934,-0.5121634,5.6573052,-17.98722,-0.053624857,-0.009169479,0.33759773,-0.16613267,0.0030201233,-0.12875377,-0.0056332303,-0.02145841,-0.018584907,-0.039268624,-0.0121739255,-0.024790075,0.022615835,-0.20000002,0.7024929,0.26791435,0.4557189,-0.20000002
726.9509,274.15903,-0.20059896,472.7517,0.32310578,78.721855,0.33025315,-0.5926652,6.284287,-17.982334,0.022492317,0.017738916,0.3379622,-0.15693615,0.0911975,0.09885663,-0.018433657,0.0008889174,0.30456147,0.0028402589,0.013174585,-0.007483539,0.026769115,0.38755992,-0.17749129,-0.16778168,-0.2032963,-0.20000002
726.9509,61.369484,0.29526973,434.42404,-0.028710391,78.11499,3.287884,-0.49820137,17.818476,94.58498,0.058306683,0.01652867,0.3371449,-0.164379,0.011678553,0.005117111,-0.014334585,0.0024913081,0.30456147,0.015111428,0.025445912,0.02180857,-0.010292876,0.3996398,0.7022245,-0.16793922,-0.2057189,0.38785467
726.9509,24.237831,-0.20062947,477.97528,0.33102676,78.721855,3.480608,2.306578,6.70435,89.17111,-0.0019523001,-0.0030266924,-0.18839134,0.267431,-0.041483663,0.015498772,0.039488103,0.036810037,0.22909728,0.045392208,-0.006859879,0.05501679,-0.0129411025,0.4,-0.12975203,0.26592347,0.45571864,-0.20000002
398.4241,24.243568,-0.20061946,472.24197,-0.029379528,77.013596,0.33024934,-0.5926652,25.98647,-17.990242,0.047907315,0.045348506,0.33839133,-0.16790731,0.023051763,0.11836477,0.037525006,-0.070111,0.3045485,-0.022492249,-0.048241016,-0.015698504,0.0031224384,-0.20000002,-0.1774929,-0.16761993,0.4557189,0.39999723
726.9509,250.82568,-0.18195939,413.25842,0.33102676,78.721855,3.4478788,3.6086295,5.7394853,93.03495,-0.035200156,0.005135446,-0.18839134,-0.05481721,-0.033140577,0.10488712,0.013550429,0.009723257,-0.1795501,0.04111685,0.0035988835,0.043692466,0.026767477,-0.113589995,0.7024929,0.26794496,0.4451822,-0.1999968
398.51343,24.569412,7.851381,399.61826,0.33102646,78.721855,3.4864256,4.62829,25.985178,94.66462,0.033276632,0.035731174,-0.18839134,0.26794496,-0.08392208,0.018084843,0.06679718,0.06676961,-0.17956147,0.03654072,0.03333037,0.05857939,-0.028422061,0.4,-0.1774926,0.26688826,-0.2057189,0.39999884
726.9509,24.237648,-0.20033383,371.81885,0.01696952,37.486267,0.33024934,1.095155,5.6573052,94.487976,0.024922917,0.0074181184,0.33839133,0.13591638,-0.066507146,-0.028227076,0.039617684,-0.024860393,-0.17955552,-0.025520395,0.014548016,-0.016180541,-0.019881845,-0.20000002,0.7024929,-0.16504851,0.4557189,-0.20000002
726.9509,24.24749,2.6678202,340.63916,0.30678767,37.486267,0.33024934,-0.59123325,5.6573052,-17.002575,-0.015047356,-0.012647613,0.3383911,-0.15073797,0.05055788,-0.058462538,-0.022899173,-0.00065688806,0.30456147,-0.014686431,-0.012928196,0.0010510709,-9.1208334e-05,-0.20000002,0.7024929,-0.16238996,0.4557189,-0.20000002
726.9509,274.1589,0.27202916,359.44656,0.33102676,78.721855,3.4853237,4.628219,8.339592,94.66462,-0.08468745,0.0145020345,-0.18839134,0.24063629,-0.054068428,0.14000583,0.0144719975,0.03357848,-0.17955598,0.0034376194,0.013681166,0.020256422,0.03343845,0.39999133,0.7024929,0.26794496,-0.20571482,-0.19999418
398.4718,24.237648,13.640012,-93.06744,-0.02937935,37.486267,3.485125,4.62829,5.742397,94.66082,0.03013934,0.026597712,0.33839133,0.26565683,-0.06414332,-0.097368,0.0013313803,-0.0014961234,-0.17956114,-0.035385225,0.005070246,-0.014913908,-0.032370448,0.39999261,0.7020469,-0.15848868,-0.20571846,0.39891288
398.42508,24.329285,13.612224,51.546696,-0.02936938,78.65704,3.4863148,2.0072978,5.670339,-17.990242,0.048993982,-0.009550295,0.33093348,-0.020591523,0.027061636,-0.07754281,-0.024965513,-0.00488864,0.3045326,0.005966109,-0.0003105562,0.01037523,0.0010456534,-0.1831834,-0.17499946,-0.16154002,0.45571882,0.35498708
726.9508,24.820282,-0.19686961,476.95312,0.33102605,78.721855,3.4864235,-0.5878966,25.781794,-13.411755,0.0012362662,-0.015601483,-0.18839134,-0.16604063,0.022926113,0.07347136,-0.0024740717,0.023293149,0.30456147,0.034324728,0.04133629,0.052153226,0.0060699894,0.39815435,0.7023467,-0.14247528,0.45571825,-0.19991186
726.9509,24.237648,-0.20063186,478.43878,0.33101612,37.486267,0.33024934,-0.5926604,5.6669307,94.644936,0.014303622,0.007011971,0.33837634,-0.122052744,-0.04352962,-0.06763351,0.04490219,-0.03287946,-0.09479079,-0.004474084,0.011931123,-0.0005879441,0.0026720779,-0.20000002,0.7024929,-0.16386743,0.4557189,-0.20000002
726.9509,24.237648,-0.20063186,476.72336,0.33102676,78.721855,3.45619,1.7204425,25.809172,94.663635,0.0029982252,0.0101174405,-0.18839134,0.26737872,-0.05769908,0.1211064,0.056315552,0.034668352,-0.17954929,0.056786627,0.0041127503,0.07228295,-0.026438229,0.4,0.7024929,0.10524959,0.41312853,-0.20000002
726.9509,274.1565,6.992252,183.04642,0.28286362,78.697525,0.33029428,-0.59177876,5.6573052,-17.974651,0.028272413,-0.013344095,0.33837637,-0.15927485,0.07758921,0.09467365,-0.038626313,0.0017689362,0.30456147,-0.003792641,0.01065338,-0.030117787,0.01713608,-0.014250444,-0.03307985,0.2418539,-0.20328021,-0.20000002
398.4241,24.237648,13.322452,226.3721,-0.029379334,37.48637,3.4864256,4.62829,25.98647,94.66462,0.036134448,0.047779407,-0.17423874,0.2647488,-0.08876982,0.074000224,0.049019493,-0.01549168,-0.17956147,0.0064243996,-0.03437808,0.03450547,-0.04248607,0.4,0.7024747,-0.16793692,-0.2057189,0.4
398.4926,24.272675,13.640057,-102.44796,-0.029372927,37.486267,0.33076873,4.2607737,5.6573052,-17.990242,-0.0076296935,-0.02280226,0.33839133,0.014272816,0.04008197,-0.10587661,-0.021041237,-0.011097238,0.30014572,-0.040020328,-0.026768055,-0.008954232,-0.017871844,-0.19999686,0.70248485,-0.16054082,0.4557189,-0.20000002
418.63306,272.69397,2.970212,391.51837,-0.028120812,78.720695,3.4862328,-0.579298,6.8245883,-16.19405,0.0015692783,0.0047873626,-0.18671153,0.2580595,0.014939236,0.07544756,0.004782535,0.024539443,0.30455768,0.020849613,0.007888357,0.03321346,-0.009708746,0.4,0.3458681,-0.16791414,-0.2057189,0.3999949
726.92163,24.23861,1.0167277,286.3458,-0.029291537,37.486538,1.5319926,2.8380709,7.25934,92.965454,0.034018066,0.018459328,0.32458237,-0.078817725,-0.024922166,0.011244077,-0.011684517,0.007321314,0.18919636,0.015411355,0.012107392,0.026261674,-0.011250294,0.1251909,0.7024929,-0.16784218,-0.19235441,-0.18981937
726.9509,35.535423,-0.20062947,476.42715,0.33100912,78.721855,0.3302504,-0.5926652,5.6573052,-17.990242,-0.0027125117,-0.020315439,-0.18837129,-0.15281653,0.0904553,0.0840982,-0.010172733,0.03710453,0.30456147,0.027897358,-0.030511405,0.029365875,-0.00999101,0.025294503,0.70180905,-0.1667429,0.4557189,-0.20000002
403.05728,119.12729,-0.20043254,460.27985,-0.024226736,78.015175,0.33024934,-0.5926652,20.427643,-17.990242,0.030423341,0.037910078,0.33839133,0.033590026,0.037007764,0.13220528,0.017396618,-0.04238423,0.30456102,-0.0062513547,-0.028469544,-0.009180793,0.007913217,-0.20000002,-0.1774929,0.0020827644,0.4557189,-0.19986537
398.42847,274.14563,13.191275,236.71295,-0.029379468,78.61471,3.4864256,0.37390816,25.98647,1.9243507,-0.034075752,0.03487758,0.33837354,-0.16776644,0.0257923,0.10755688,-0.027252093,-0.016538596,0.30455858,-0.027064402,0.024520075,0.0063795815,0.026761472,-0.13737091,-0.16323547,-0.16786788,-0.20571586,0.4
398.5268,98.982574,13.640057,-110.52505,-0.02937935,37.486267,0.33024934,4.6253004,5.6573052,3.3870811,-0.012904345,-0.0055331206,0.33839133,0.102091156,0.0065498617,-0.05936703,-0.038568497,-0.016280292,-0.1770485,-0.03486916,-0.03588001,-0.01520902,0.0004342057,-0.20000002,0.7024929,0.1523442,0.34664637,-0.19375959
421.80182,31.78579,10.524571,-50.455257,-0.029378485,37.486267,0.35502735,4.383021,25.980854,94.66161,0.0029280435,0.013272447,0.33839118,-0.15164296,-0.03352687,0.05362879,-0.029022645,-0.033446036,-0.1783387,-0.019057963,-0.0018696154,-0.009221089,-0.0005217513,-0.19999957,0.70249283,-0.14734334,-0.19709215,0.4
645.74335,186.42274,13.640057,-104.7315,-0.029017594,37.486267,0.33098474,0.46180785,5.6573052,-17.990242,-0.055761468,0.011423062,0.3205871,-0.16789241,0.030207945,-0.0038689896,-0.018555228,-0.0042926753,0.0705709,-0.05899811,-0.01620978,-0.02848265,0.0057207476,-0.20000002,0.7024929,0.26556337,0.4557189,-0.20000002
695.6761,26.484886,6.7166367,406.93588,0.24375358,58.300636,3.4864218,4.6144195,19.68704,94.66454,-0.0018937516,0.020392464,-0.17002445,0.2679109,-0.0419911,-0.04947216,0.015529939,0.047214814,0.30447143,0.006733901,0.0062576146,0.054933254,-0.027281847,0.4,-0.01573487,-0.16793151,-0.2057189,0.38634613
687.7662,139.03604,0.045228247,322.8615,-0.0057520373,37.48867,0.33024934,-0.5926392,5.680739,-17.990242,-0.004523103,0.02070876,0.33839133,-0.16785486,0.049683854,-0.04097581,-0.01871867,-0.05424455,0.30385277,-0.019456629,-0.038606517,-0.026682038,0.033230267,-0.20000002,-0.17034249,0.2676438,0.4557189,-0.20000002
398.4241,274.1587,13.63748,-10.045084,-0.029379528,78.326294,3.4862862,-0.5836725,25.970015,-17.990242,0.049635153,0.04874701,0.33839133,0.24596862,0.06557857,0.06432215,-0.02200919,-0.027458798,0.30456126,-0.0050659077,-0.00848443,-0.02753928,0.041688662,0.3540646,-0.1774929,-0.16578873,0.35952064,0.4
726.9509,24.23877,-0.19867301,436.26154,0.3309717,45.620472,3.4822638,4.627853,18.917591,94.66462,0.037583288,0.01400685,-0.18839134,0.25797728,-0.0739129,0.0483885,0.02522722,0.022989593,-0.17955525,0.04603441,0.019731583,0.04460813,-0.016134458,0.4,0.7024929,0.24109367,-0.2057189,-0.1877358
